recordID,year,decimalLatitude,decimalLongitude,locality,predatorScientificName,predatorAphiaID,predatorCommonName,breedingStatus,preyScientificName,preyAphiaID,frequencyOfOccurrence,sampleSize,referenceID
205,2012,59.56,-1.63,Fair Isle,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.0,37.0,REF048
206,2012,59.56,-1.63,Fair Isle,Fratercula arctica,137131,Atlantic puffin,breeding,Pleuronectiformes,10331,0.0,37.0,REF048
207,2012,59.56,-1.63,Fair Isle,Fratercula arctica,137131,Atlantic puffin,breeding,Syngnathidae,125606,0.0,37.0,REF048
208,2013,59.56,-1.63,Fair Isle,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.489,40.0,REF048
209,2013,59.56,-1.63,Fair Isle,Fratercula arctica,137131,Atlantic puffin,breeding,Clupeidae,125464,0.293,40.0,REF048
210,2013,59.56,-1.63,Fair Isle,Fratercula arctica,137131,Atlantic puffin,breeding,Gadidae,125469,0.216,40.0,REF048
211,2013,59.56,-1.63,Fair Isle,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.002,40.0,REF048
212,2013,59.56,-1.63,Fair Isle,Fratercula arctica,137131,Atlantic puffin,breeding,Pleuronectiformes,10331,0.0,40.0,REF048
213,2013,59.56,-1.63,Fair Isle,Fratercula arctica,137131,Atlantic puffin,breeding,Syngnathidae,125606,0.0,40.0,REF048
214,1973,58.61,-4.77,Faraid Head,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.25,4.0,REF028
215,1973,58.61,-4.77,Faraid Head,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.0,4.0,REF028
216,1973,58.61,-4.77,Faraid Head,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,4.0,REF028
217,1973,58.61,-4.77,Faraid Head,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.25,4.0,REF028
218,1973,58.61,-4.77,Faraid Head,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.0,4.0,REF028
219,1973,58.61,-4.77,Faraid Head,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.25,4.0,REF028
220,1973,58.61,-4.77,Faraid Head,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.25,4.0,REF028
221,1975,58.61,-4.77,Faraid Head,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.755,98.0,REF028
222,1975,58.61,-4.77,Faraid Head,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.071,98.0,REF028
223,1975,58.61,-4.77,Faraid Head,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,98.0,REF028
224,1975,58.61,-4.77,Faraid Head,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.133,98.0,REF028
225,1975,58.61,-4.77,Faraid Head,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.0,98.0,REF028
226,1975,58.61,-4.77,Faraid Head,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.0,98.0,REF028
227,1975,58.61,-4.77,Faraid Head,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.041,98.0,REF028
228,1962,55.6167,-1.6483,Farne Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.85,52.0,REF062
229,1962,55.6167,-1.6483,Farne Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Clupeidae,125464,0.02,52.0,REF062
230,1962,55.6167,-1.6483,Farne Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Gasterosteidae,125476,0.01,52.0,REF062
231,1962,55.6167,-1.6483,Farne Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Trachinidae,125570,0.12,52.0,REF062
232,1975,55.6167,-1.6483,Farne Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.545,9.0,REF028
233,1975,55.6167,-1.6483,Farne Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Nereididae,22496,0.455,9.0,REF028
234,1975,58.3,-7.6,Flannan Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.681,633.0,REF028
235,1975,58.3,-7.6,Flannan Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.051,633.0,REF028
236,1975,58.3,-7.6,Flannan Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,633.0,REF028
237,1975,58.3,-7.6,Flannan Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.013,633.0,REF028
238,1975,58.3,-7.6,Flannan Islands,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.0,633.0,REF028
239,1975,58.3,-7.6,Flannan Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.0,633.0,REF028
240,1975,58.3,-7.6,Flannan Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.256,633.0,REF028
241,1974,60.13,-2.06,Foula,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,1.0,43.0,REF028
242,1974,60.13,-2.06,Foula,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.0,43.0,REF028
243,1974,60.13,-2.06,Foula,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,43.0,REF028
244,1974,60.13,-2.06,Foula,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.0,43.0,REF028
245,1974,60.13,-2.06,Foula,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.0,43.0,REF028
246,1974,60.13,-2.06,Foula,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.0,43.0,REF028
247,1974,60.13,-2.06,Foula,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.0,43.0,REF028
248,1973,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.681,138.0,REF028
249,1973,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.312,138.0,REF028
250,1973,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,138.0,REF028
251,1973,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.007,138.0,REF028
252,1973,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.0,138.0,REF028
253,1973,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.0,138.0,REF028
254,1973,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.0,138.0,REF028
255,1974,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.436,110.0,REF028
256,1974,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.382,110.0,REF028
257,1974,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.091,110.0,REF028
258,1974,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.009,110.0,REF028
259,1974,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.073,110.0,REF028
260,1974,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.0,110.0,REF028
261,1974,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.009,110.0,REF028
262,1976,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.478,431.0,REF028
263,1976,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.439,431.0,REF028
264,1976,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,431.0,REF028
265,1976,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.0,431.0,REF028
266,1976,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.032,431.0,REF028
267,1976,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.0,431.0,REF028
268,1976,60.84,-0.88,Hermaness,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.051,431.0,REF028
284,1972,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.452,104.0,REF028
285,1972,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.5,104.0,REF028
286,1972,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,104.0,REF028
287,1972,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.0,104.0,REF028
288,1972,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.0,104.0,REF028
289,1972,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.01,104.0,REF028
290,1972,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.038,104.0,REF028
291,1973,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.712,59.0,REF094
293,1973,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.031,59.0,REF028
294,1973,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,350.0,REF028
295,1973,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.0,350.0,REF028
296,1973,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.006,350.0,REF028
297,1973,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.029,350.0,REF028
300,1974,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.48,101.0,REF094
302,1974,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.009,588.0,REF028
303,1974,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,588.0,REF028
304,1974,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.0,588.0,REF028
305,1974,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.012,588.0,REF028
306,1974,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.012,588.0,REF028
307,1974,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.276,588.0,REF028
310,1975,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.248,129.0,REF094
312,1975,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.04,476.0,REF028
313,1975,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,476.0,REF028
314,1975,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.0,476.0,REF028
315,1975,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.002,476.0,REF028
316,1975,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.013,476.0,REF028
317,1975,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.735,476.0,REF028
320,1976,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.503,167.0,REF094
322,1976,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.003,735.0,REF028
323,1976,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,735.0,REF028
324,1976,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.0,735.0,REF028
325,1976,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.011,735.0,REF028
326,1976,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.142,735.0,REF028
327,1976,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.294,735.0,REF028
330,1977,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.529,119.0,REF094
335,1978,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.89,109.0,REF094
340,1979,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.869,99.0,REF094
345,1980,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.98,56.0,REF094
350,1981,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.51,96.0,REF094
357,1982,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.667,405.0,REF031
363,1983,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.958,631.0,REF031
371,1984,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.724,966.0,REF031
379,1985,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.951,143.0,REF094
381,1985,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.0,143.0,REF094
384,1986,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.869,137.0,REF094
389,1987,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.664,137.0,REF094
394,1988,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.84,119.0,REF094
399,1989,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.99,101.0,REF094
404,1990,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.991,110.0,REF094
409,1991,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.985,130.0,REF094
414,1992,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.936,125.0,REF094
419,1993,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.602,211.0,REF094
424,1994,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.979,146.0,REF094
429,1995,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.737,95.0,REF094
434,1996,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.992,118.0,REF094
438,1997,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.873,89.0,REF094
443,1998,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.958,333.0,REF094
448,1999,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.708,212.0,REF094
453,2000,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.987,230.0,REF094
458,2001,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.881,219.0,REF094
463,2002,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.974,189.0,REF094
468,2003,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.951,223.0,REF094
473,2004,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.797,271.0,REF094
478,2005,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.885,226.0,REF094
483,2006,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.797,172.0,REF094
488,2007,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.917,132.0,REF094
493,2008,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.925,106.0,REF094
498,2009,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.982,114.0,REF094
503,2010,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.738,172.0,REF094
508,2011,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.714,196.0,REF094
513,2012,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.921,178.0,REF094
518,2013,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.809,157.0,REF094
523,2014,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.871,140.0,REF094
528,2015,56.19,-2.56,Isle of May,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.876,140.0,REF094
533,1972,59.12,-5.82,North Rona,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.492,61.0,REF028
534,1972,59.12,-5.82,North Rona,Fratercula arctica,137131,Atlantic puffin,breeding,Ciliata mustela,126448,0.508,61.0,REF028
535,1972,59.12,-5.82,North Rona,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,61.0,REF028
536,1972,59.12,-5.82,North Rona,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.0,61.0,REF028
537,1972,59.12,-5.82,North Rona,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.0,61.0,REF028
538,1972,59.12,-5.82,North Rona,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.0,61.0,REF028
539,1972,59.12,-5.82,North Rona,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.0,61.0,REF028
540,1976,59.12,-5.82,North Rona,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.326,411.0,REF028
541,1976,59.12,-5.82,North Rona,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.667,411.0,REF028
542,1976,59.12,-5.82,North Rona,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,411.0,REF028
543,1976,59.12,-5.82,North Rona,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.007,411.0,REF028
544,1976,59.12,-5.82,North Rona,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.0,411.0,REF028
545,1976,59.12,-5.82,North Rona,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.0,411.0,REF028
546,1976,59.12,-5.82,North Rona,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.0,411.0,REF028
547,1973,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.583,509.0,REF028
548,1973,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.049,509.0,REF028
549,1973,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.031,509.0,REF028
550,1973,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.275,509.0,REF028
551,1973,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.055,509.0,REF028
552,1973,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.0,509.0,REF028
553,1973,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.006,509.0,REF028
554,1975,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.71,31.0,REF028
555,1975,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.0,31.0,REF028
556,1975,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,31.0,REF028
557,1975,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.258,31.0,REF028
558,1975,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.0,31.0,REF028
559,1975,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Pollachius virens,126441,0.0,31.0,REF028
560,1975,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Sprattus sprattus,126425,0.032,31.0,REF028
561,1976,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Ammodytidae,125516,0.102,205.0,REF028
562,1976,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Gaidropsarus,125743,0.015,205.0,REF028
563,1976,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Melanogrammus aeglefinus,126437,0.0,205.0,REF028
564,1976,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,Merlangius merlangus,126438,0.346,205.0,REF028
565,1976,57.88,-6.35,Shiants Islands,Fratercula arctica,137131,Atlantic puffin,breeding,other,,0.0,205.0,REF028
